time,initial population 0.0044444444444444444,initial population 0.28444444444444444,initial population 0.5688888888888889,initial population 0.8533333333333334,initial population 1.1377777777777778,initial population 1.4222222222222223,initial population 1.7066666666666668,initial population 1.991111111111111,initial population 2.2755555555555556,initial population 2.5644444444444443,initial population 2.848888888888889,initial population 3.1333333333333333,initial population 3.417777777777778,initial population 3.7022222222222223,initial population 3.986666666666667,initial population 4.271111111111111,initial population 4.555555555555555,initial population 4.844444444444444,initial population 5.128888888888889,initial population 5.413333333333333,initial population 5.697777777777778,initial population 5.982222222222222,initial population 6.266666666666667,initial population 6.551111111111111,initial population 6.835555555555556,initial population 7.124444444444444,initial population 7.408888888888889,initial population 7.693333333333333,initial population 7.977777777777778,initial population 8.262222222222222,initial population 8.546666666666667,initial population 8.831111111111111,initial population 9.115555555555556,initial population 9.404444444444444,initial population 9.688888888888888,initial population 9.973333333333333,initial population 10.257777777777777,initial population 10.542222222222222,initial population 10.826666666666666,initial population 11.11111111111111,initial population 11.395555555555555,initial population 11.684444444444445,initial population 11.96888888888889,initial population 12.253333333333334,initial population 12.537777777777778
10,0.0044444444444444444,0.27111111111111114,0.56,0.8266666666666667,1.1111111111111112,1.3866666666666667,1.6711111111111112,1.9377777777777778,2.2044444444444444,2.493333333333333,2.7333333333333334,2.977777777777778,3.417777777777778,3.7022222222222223,3.982222222222222,4.195555555555556,4.204444444444444,4.0,3.2222222222222223,0.7244444444444444,0.0,5.533333333333333,5.973333333333334,6.217777777777778,6.56,6.733333333333333,7.071111111111111,7.4,7.622222222222222,7.866666666666666,8.16,8.36,8.693333333333333,9.04,9.28888888888889,9.564444444444444,9.733333333333333,10.11111111111111,10.408888888888889,10.568888888888889,10.857777777777779,11.226666666666667,11.488888888888889,11.617777777777778,11.928888888888888
12,0.0044444444444444444,0.27111111111111114,0.5555555555555556,0.8222222222222222,1.08,1.3733333333333333,1.6533333333333333,1.9111111111111112,2.168888888888889,2.4444444444444446,2.6844444444444444,2.9155555555555557,3.417777777777778,3.7022222222222223,3.973333333333333,4.128888888888889,4.066666666666666,3.68,2.488888888888889,0.28444444444444444,0.0,5.311111111111111,5.844444444444444,6.088888888888889,6.404444444444445,6.595555555555555,6.911111111111111,7.275555555555556,7.426666666666667,7.724444444444444,7.977777777777778,8.151111111111112,8.515555555555556,8.835555555555555,9.12888888888889,9.328888888888889,9.542222222222222,9.88,10.155555555555555,10.351111111111111,10.591111111111111,10.95111111111111,11.2,11.32,11.604444444444445
15,0.0044444444444444444,0.27111111111111114,0.5511111111111111,0.8044444444444444,1.0577777777777777,1.36,1.6222222222222222,1.8666666666666667,2.0933333333333333,2.351111111111111,2.5733333333333333,2.7822222222222224,3.417777777777778,3.7022222222222223,3.968888888888889,4.022222222222222,3.8266666666666667,3.102222222222222,1.5955555555555556,0.04,0.0,4.777777777777778,5.604444444444445,5.76,6.071111111111111,6.355555555555555,6.595555555555555,6.942222222222222,7.026666666666666,7.342222222222222,7.613333333333333,7.724444444444444,8.062222222222223,8.413333333333334,8.71111111111111,8.857777777777779,9.097777777777777,9.426666666666666,9.697777777777778,9.742222222222223,10.075555555555555,10.386666666666667,10.644444444444444,10.715555555555556,10.973333333333333
19,0.0044444444444444444,0.26222222222222225,0.5422222222222223,0.7777777777777778,1.0177777777777777,1.288888888888889,1.5155555555555555,1.7377777777777779,1.9466666666666668,2.1733333333333333,2.3644444444444446,2.582222222222222,3.417777777777778,3.7022222222222223,3.933333333333333,3.68,3.24,2.071111111111111,0.7288888888888889,0.0044444444444444444,0.0,3.6933333333333334,5.0311111111111115,5.275555555555556,5.528888888888889,5.724444444444444,5.92,6.351111111111111,6.377777777777778,6.644444444444445,6.8933333333333335,6.928888888888889,7.311111111111111,7.5777777777777775,7.773333333333333,7.8933333333333335,8.24,8.573333333333334,8.657777777777778,8.724444444444444,9.03111111111111,9.484444444444444,9.577777777777778,9.68,9.84
25,0.0044444444444444444,0.25333333333333335,0.5066666666666667,0.7644444444444445,0.9555555555555556,1.1066666666666667,1.288888888888889,1.4977777777777779,1.6133333333333333,1.7644444444444445,1.8711111111111112,2.0533333333333332,3.417777777777778,3.7022222222222223,3.72,2.991111111111111,2.088888888888889,0.9155555555555556,0.12,0.0,0.0,1.8888888888888888,3.7866666666666666,4.071111111111111,4.24,4.342222222222222,4.653333333333333,4.76,4.7155555555555555,5.053333333333334,5.155555555555556,5.173333333333333,5.497777777777777,5.648888888888889,5.848888888888889,5.751111111111111,6.191111111111111,6.333333333333333,6.426666666666667,6.413333333333333,6.595555555555555,7.035555555555556,7.213333333333333,7.115555555555556,7.226666666666667
31,0.0044444444444444444,0.2222222222222222,0.44,0.64,0.8088888888888889,0.88,0.9955555555555555,1.16,1.191111111111111,1.2622222222222221,1.3111111111111111,1.36,3.417777777777778,3.6444444444444444,3.08,1.8844444444444444,0.9688888888888889,0.24444444444444444,0.008888888888888889,0.0,0.0,0.6533333333333333,2.311111111111111,2.4755555555555557,2.6444444444444444,2.6133333333333333,2.84,3.0,2.8266666666666667,2.991111111111111,3.1955555555555555,2.9644444444444447,3.2888888888888888,3.3022222222222224,3.417777777777778,3.2355555555555555,3.5733333333333333,3.7111111111111112,3.6622222222222223,3.7288888888888887,3.8355555555555556,4.071111111111111,3.951111111111111,4.217777777777778,3.888888888888889
39,0.0044444444444444444,0.16444444444444445,0.3244444444444444,0.4488888888888889,0.5511111111111111,0.48444444444444446,0.5555555555555556,0.6755555555555556,0.6222222222222222,0.5866666666666667,0.6133333333333333,0.5066666666666667,3.417777777777778,2.8933333333333335,1.3733333333333333,0.5777777777777777,0.2088888888888889,0.0044444444444444444,0.0,0.0,0.0,0.017777777777777778,0.8177777777777778,0.8088888888888889,0.8444444444444444,0.7555555555555555,1.0577777777777777,1.0355555555555556,0.9866666666666667,1.008888888888889,1.04,1.04,0.9111111111111111,1.0355555555555556,1.2133333333333334,0.9866666666666667,1.0933333333333333,1.2266666666666666,1.1066666666666667,1.1466666666666667,1.1155555555555556,1.1866666666666668,1.2133333333333334,1.2533333333333334,1.0933333333333333
50,0.0,0.07111111111111111,0.1511111111111111,0.19111111111111112,0.2222222222222222,0.16,0.14222222222222222,0.13333333333333333,0.11555555555555555,0.07111111111111111,0.08,0.06666666666666667,1.6933333333333334,0.17333333333333334,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035555555555555556,0.057777777777777775,0.05333333333333334,0.035555555555555556,0.057777777777777775,0.035555555555555556,0.04,0.05333333333333334,0.044444444444444446,0.03111111111111111,0.03111111111111111,0.013333333333333334,0.04,0.008888888888888889,0.022222222222222223,0.008888888888888889,0.022222222222222223,0.013333333333333334,0.0044444444444444444,0.0044444444444444444,0.008888888888888889,0.017777777777777778,0.008888888888888889
63,0.0,0.02666666666666667,0.02666666666666667,0.013333333333333334,0.02666666666666667,0.008888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
